rowIndex,ClaimAmount
8394,2031.4071871503995
8395,1363.7280794605567
8396,1514.2656926846328
8397,1486.7292659431496
8398,1052.0307358940006
8399,1844.6277675676993
8400,1327.8562850197663
8401,992.3829538319239
8402,2273.7795336971667
8403,952.9278042848471
8404,1177.1038969090491
8405,1558.2009209078326
8406,1595.2764637526002
8407,1974.371121611333
8408,887.4813241005338
8409,1054.4609342245947
8410,1692.9400938458234
8411,1177.9124923156342
8412,1421.5127715451224
8413,1024.9331796436088
8414,1292.3112514821432
8415,1249.2971690879301
8416,1047.3897060427337
8417,1281.8226879539914
8418,1111.9749071601668
8419,1584.4545863364424
8420,1581.7331799568499
8421,1558.9616826961333
8422,1312.9295907007834
8423,1457.4432410116688
8424,861.2208651406332
8425,1799.9930047779658
8426,1656.912954443833
8427,1280.4806834779001
8428,1768.470195713933
8429,1686.193379300431
8430,1300.0630519037184
8431,1819.6245450101662
8432,1563.2230731096477
8433,2178.091081874751
8434,1529.1384060343835
8435,1227.241807216414
8436,1089.4382538360082
8437,1236.4410369608997
8438,1457.2620384651152
8439,628.5224451244768
8440,1322.4746868176287
8441,699.5592877618285
8442,1622.0759811622663
8443,1686.284257499888
8444,1098.3385267407364
8445,1395.0328131281328
8446,1247.5538989207544
8447,1831.932014354992
8448,1238.7712044880798
8449,1368.542959549344
8450,1120.8351638470479
8451,1289.1576160865986
8452,1008.6062372456338
8453,870.4906782624
8454,1680.0785056489997
8455,1236.8671404478832
8456,1213.311356429
8457,1478.2306777932165
8458,1202.2926065200338
8459,1476.3364419989002
8460,1232.9190855169943
8461,1582.0977180846658
8462,2092.420519264302
8463,1719.5367501719084
8464,1017.0979418050368
8465,763.1267553128502
8466,2495.178851386882
8467,892.5205024668335
8468,1534.099096634619
8469,1599.6256057647831
8470,994.0561902536001
8471,1045.263140450991
8472,1328.2207339581669
8473,1288.8554326266487
8474,999.2727779690167
8475,1219.2317695473
8476,1410.2118295717003
8477,1627.4200765077085
8478,944.4780838491171
8479,1110.2676731088168
8480,1318.9296825570004
8481,793.5450947307421
8482,872.9750972986214
8483,1184.8743714982572
8484,584.3654307212634
8485,1369.5340382157506
8486,1915.062479345234
8487,1519.7500257372553
8488,1526.604316992053
8489,1088.000279583831
8490,604.3708439639522
8491,1033.9772292950533
8492,1443.5723669415
8493,1997.018864323876
8494,1128.587732423091
8495,1269.5000922585623
8496,968.7047955544451
8497,1188.5407561377476
8498,1001.4587185200331
8499,1135.1071948357671
8500,1915.8202005427381
8501,1193.42697822595
8502,858.7174792550235
8503,1285.268200042833
8504,832.2720632045406
8505,1039.7136652045338
8506,1005.4227276710013
8507,1295.044770453467
8508,948.7521910698808
8509,1421.2504724620999
8510,1409.9575057272616
8511,1079.6098145629333
8512,972.1051989532242
8513,1690.5682098579991
8514,1739.8689972877962
8515,1270.4978326179364
8516,699.6111566060719
8517,1327.6207713997765
8518,1367.7183033513993
8519,1260.890450278934
8520,849.5156227342836
8521,1604.6827196260167
8522,707.508961981631
8523,1277.1399679417834
8524,1747.9857618918002
8525,1500.2285043251916
8526,905.8804240171526
8527,2048.9200904319664
8528,1411.8548490805813
8529,1381.7176106694997
8530,1363.0244820264882
8531,1425.8034761447477
8532,1452.9634220450148
8533,1142.8326805848667
8534,1146.0383805188474
8535,1420.9804205785051
8536,1542.8528041677334
8537,862.0814146714215
8538,1624.2279525485344
8539,1203.1315048853382
8540,1552.2665400311753
8541,864.1018800030668
8542,1687.6392510649123
8543,1413.1573943369308
8544,1494.6060305815834
8545,1028.9295207246125
8546,1536.7430292525667
8547,1222.0689389205959
8548,1177.6283603126985
8549,2162.3399459902735
8550,801.7571308297373
8551,1069.2628207848452
8552,1299.6280924443856
8553,1923.4217672370712
8554,1534.611586435473
8555,1635.2905322758236
8556,999.591578729474
8557,1369.5165440972671
8558,1697.3653220199328
8559,1546.3739515466298
8560,1385.9484255607738
8561,1502.9711301463578
8562,1012.1494408413569
8563,1386.538287995666
8564,1318.7425783978458
8565,1524.3229231716496
8566,1165.8534314180667
8567,946.1885390940672
8568,1420.0247774305337
8569,1095.811465169767
8570,1242.1803810494753
8571,1167.1029647987714
8572,1483.9239908219706
8573,1310.2375927764165
8574,1348.3875914844161
8575,1362.0882504685758
8576,1251.7119498832005
8577,1326.9417048333419
8578,1235.820758481724
8579,1219.7051343418334
8580,2140.563217885447
8581,1674.9508192265662
8582,1256.9354933143527
8583,575.430074163975
8584,697.9814703530942
8585,1786.2084380907838
8586,779.9924723701541
8587,1180.1802944579263
8588,1306.3965291760999
8589,1297.185596456767
8590,1334.008629806783
8591,1250.8671017990214
8592,875.7209709034028
8593,942.3161727538999
8594,1178.1061350077334
8595,1549.822536252235
8596,936.6204774980419
8597,1648.0094336646714
8598,1055.3140436732704
8599,1903.2143662982674
8600,2785.4368004622997
8601,1699.3121325537397
8602,1220.408028924243
8603,1366.6889051403334
8604,1562.0154514392
8605,1622.210863429472
8606,1391.9231922782815
8607,1045.3589797573795
8608,1202.8390022194806
8609,1597.2367076845787
8610,1075.7012250554003
8611,1586.1782618418501
8612,1747.9887994775759
8613,1360.1698039747
8614,1029.8353066710242
8615,1229.3118930825167
8616,1438.828087483433
8617,1292.9246710758334
8618,1032.2031466152905
8619,1252.4683204811834
8620,1330.7503263828671
8621,1951.4853363843338
8622,958.5667412021929
8623,1491.9090877314663
8624,1259.8664869000963
8625,1331.247315704134
8626,1728.0496591425444
8627,1739.530612070971
8628,1159.7463148301324
8629,1690.2471932745777
8630,964.1637692407082
8631,1477.1311422589338
8632,1608.0210052955322
8633,1557.2561604816053
8634,1716.2806870893246
8635,2045.3636994942374
8636,1066.1871591197994
8637,1059.9678464453498
8638,836.3639882139064
8639,1033.7239506334233
8640,1307.5953826053533
8641,1073.5227338875004
8642,1240.9879933400098
8643,1553.699490163115
8644,1247.7915398006546
8645,929.2146810947002
8646,1760.5916158148334
8647,1273.2200153965155
8648,1638.1957293798007
8649,1044.1671185214523
8650,1356.168718770816
8651,1024.5747798896625
8652,1363.3579053459323
8653,1603.1271379932002
8654,1579.6426514548334
8655,1112.4455476251499
8656,997.0872116952331
8657,1279.2030271765016
8658,991.8063637739833
8659,1040.6746812594342
8660,1295.7636233678168
8661,1334.6340638590002
8662,1257.243950309947
8663,1033.441013353283
8664,1057.49952736977
8665,1229.4088102381163
8666,1326.3237397329335
8667,1537.6112660552117
8668,1253.3079799200557
8669,869.0388745070996
8670,1033.110421794367
8671,997.5321092502522
8672,1429.5987035863002
8673,1099.9137574045003
8674,830.316348074479
8675,882.9684656793885
8676,1381.427489908171
8677,1348.958506014167
8678,2445.3705857012146
8679,1217.0116122033257
8680,1856.9790920842431
8681,1591.4842064036732
8682,1019.6822300147502
8683,1097.4043126009337
8684,1216.0502369844007
8685,1448.7221198972193
8686,1112.060623076683
8687,1454.427375016395
8688,1621.6478036485955
8689,1396.1258707066254
8690,1325.9164267461001
8691,1001.8716677266001
8692,953.4697313955004
8693,661.5721564512994
8694,1156.1419952172364
8695,1077.9285137942165
8696,1115.8483036783882
8697,1116.2274784712667
8698,1192.2369350991228
8699,1435.903887529733
8700,1639.7497161590761
8701,1224.01057312225
8702,1165.7203132358663
8703,1279.9525796676114
8704,1699.2923894865664
8705,1552.7881232474945
8706,1844.6011289926828
8707,686.8639107504084
8708,1482.5314177118569
8709,1121.2594512738692
8710,1429.011730980788
8711,1424.7806257022448
8712,1204.5326401143864
8713,2614.1269608398334
8714,1193.331109731523
8715,1471.4016044166956
8716,1233.6419915529953
8717,1807.5344561901502
8718,1463.7399898761996
8719,1805.8259814686503
8720,1151.9323553932331
8721,1257.7585994935996
8722,1284.4236581031766
8723,922.1681141746495
8724,1813.3984870921572
8725,1496.9647343858999
8726,966.7977288705275
8727,1565.3022555661175
8728,1353.5544866277914
8729,1482.833540566128
8730,955.1096635118337
8731,665.5909794104717
8732,1582.13249324325
8733,1007.8754113910837
8734,2092.2132962947994
8735,1797.7665651984
8736,1054.4609342245947
8737,1208.6050172998316
8738,774.5205009494508
8739,1552.7546922539998
8740,1449.7723167095912
8741,1482.1058079306954
8742,1109.8588880253562
8743,1180.5873218341335
8744,895.8321732559
8745,1542.3013328948803
8746,1061.4773812131089
8747,1297.9733771489002
8748,1440.8992330041976
8749,1384.4064586433194
8750,1438.7898893705033
8751,1879.1030210103577
8752,1147.7655507768332
8753,1185.2315856540881
8754,1485.7818048849665
8755,1209.0704050194406
8756,1485.556915475308
8757,1331.6913342901832
8758,1405.415976610867
8759,1189.2968436223334
8760,1362.790876498867
8761,1087.5086661901337
8762,2269.2304008239053
8763,1456.8192196442337
8764,1217.9969060975675
8765,1604.2509914654404
8766,1510.734441697845
8767,2217.637244757519
8768,1220.2029594948485
8769,1347.2083749161836
8770,1297.4751417028335
8771,1131.7856527114673
8772,1250.06142558385
8773,1550.442823438639
8774,1646.2283275350665
8775,1466.123417632281
8776,1422.44878321541
8777,1759.781501907857
8778,1088.3692269301027
8779,1185.9956918296866
8780,1073.5931037420382
8781,1250.663991972574
8782,1414.4214964030552
8783,972.8004220898376
8784,1414.0054803504286
8785,1767.386023158278
8786,1336.1696411874325
8787,1705.222611593841
8788,1491.689614169623
8789,1279.6820333600997
8790,1252.9555532902193
8791,1337.0200285472943
8792,1335.1135497085263
8793,1544.7829874503336
8794,1352.0834634622859
8795,1403.5828223432338
8796,1526.9648984568285
8797,1318.1747210433648
8798,1331.7209457541148
8799,1447.6484240956177
8800,1821.4418084058852
8801,1137.300522416546
8802,1252.590690098172
8803,1124.7360562020403
8804,1487.5876373873991
8805,1621.2093501236993
8806,1158.732627868595
8807,1320.0941465137141
8808,1128.1636325467286
8809,1218.9941883195713
8810,1267.6511003856742
8811,1410.5352011001
8812,1058.0388298504995
8813,1133.62347795635
8814,1631.1841513983045
8815,745.4632943437999
8816,939.6469926025334
8817,1400.9704682982338
8818,1667.7266233244338
8819,1028.8097097573125
8820,1130.016092052008
8821,1479.0454663377334
8822,1006.2475160374415
8823,1318.337839586867
8824,729.815088105969
8825,1471.7736701402007
8826,785.4296554048582
8827,1560.2461569997877
8828,1263.2956085091334
8829,1701.1184533177834
8830,1468.046444269703
8831,1586.0470944808737
8832,892.3544463092165
8833,1194.5736578574424
8834,1107.7537193013593
8835,1840.658871328867
8836,1572.5349615838995
8837,824.1772140544402
8838,1064.3173586165838
8839,1661.3562947394075
8840,733.5311038632404
8841,1515.639387859567
8842,1473.1924584394667
8843,1975.5740226487335
8844,1311.0706987585
8845,1478.2306777932165
8846,1287.9917351647334
8847,1701.055706764
8848,1702.999804773666
8849,1728.325475829538
8850,1297.922016595667
8851,1105.9592220073498
8852,875.1696329529993
8853,1161.6938470178666
8854,1121.9307291342996
8855,709.0374989000281
8856,1126.7705345217332
8857,1007.7209055041001
8858,1209.0345131846996
8859,2042.0524521720251
8860,1078.3458340795003
8861,1340.2992939753246
8862,1180.892260121662
8863,1233.731415394769
8864,1011.7316033474714
8865,956.1960955732334
8866,1864.7964858957619
8867,1707.3290228576952
8868,1402.1178751135135
8869,1671.823362627214
8870,1315.8315944192168
8871,1172.9726609921547
8872,1508.7835008526506
8873,1645.655813851067
8874,1521.6366582936005
8875,1834.2091376542687
8876,1390.0226472317715
8877,1630.9060781062708
8878,1558.756975332101
8879,1252.959620302193
8880,1577.6603938951907
8881,916.8875412838535
8882,1025.9330843590217
8883,972.247668518831
8884,759.5793527587665
8885,1590.5261941102422
8886,1652.3424862150996
8887,819.4128730057263
8888,1270.526630896833
8889,1341.4885603982384
8890,1188.1710590788339
8891,1586.7166216323833
8892,877.4020715441598
8893,1524.3363085214387
8894,1005.4986750514811
8895,1061.5682569426665
8896,1068.730875198883
8897,1494.436727835271
8898,1217.4627188972693
8899,917.0580389721455
8900,1648.5857074061046
8901,1195.3697867849585
8902,1606.1008543676735
8903,1305.2585077175997
8904,1022.1915982148041
8905,1482.47047945091
8906,1250.6151885938664
8907,1211.577916208883
8908,1698.968006426452
8909,1753.1536709316672
8910,1360.0533619054338
8911,1582.444089766602
8912,1611.3887793563
8913,1139.1838004906424
8914,2240.7222687633384
8915,1617.2137698033
8916,1208.2947433361192
8917,1453.3041331890904
8918,905.5978356275392
8919,1258.5728562710503
8920,941.1896095885836
8921,1210.2794401887547
8922,1457.655217306209
8923,1232.4713952810855
8924,1158.3822747413667
8925,761.9800316672502
8926,1402.2200786251005
8927,1362.4300009532337
8928,1626.3467438142666
8929,860.9062659379001
8930,1503.5468747779835
8931,1456.0795680585006
8932,1155.5747888415651
8933,1505.397583342158
8934,1302.9491341963696
8935,1383.3189676491666
8936,1165.8304190883669
8937,1382.0104716829585
8938,1143.2359399106995
8939,1109.1772789116494
8940,1556.8261792359501
8941,1189.0774088932915
8942,1430.7651555429998
8943,1899.1959344721524
8944,714.3567358478417
8945,1077.7326312654334
8946,1333.8583247164163
8947,1177.0142800519004
8948,1276.3676736639336
8949,1193.9088177953827
8950,1335.7017518133507
8951,1348.2350298222836
8952,1901.402569927192
8953,1354.8978208237145
8954,1553.2574621475665
8955,1075.1387390380505
8956,1171.9818997490997
8957,1361.1072050741166
8958,898.9678013056354
8959,1260.2018018038334
8960,1881.2608722222246
8961,1170.1695846577609
8962,1873.4603123846082
8963,1369.2250972280171
8964,1618.4839125332337
8965,1184.9883569737667
8966,1130.1183714595174
8967,1631.3052866315004
8968,1856.9790920842431
8969,1053.25898650525
8970,1097.8952383312521
8971,1597.6349651714293
8972,818.8272193222011
8973,1701.1632975256903
8974,1711.1854476661424
8975,1289.5224826718832
8976,1734.645082888366
8977,1058.9584345847297
8978,1426.6566225169333
8979,799.4334553950974
8980,1124.7510426551407
8981,1397.2200564349778
8982,1056.7054098176807
8983,942.9945456180955
8984,1670.2760245784293
8985,1129.27666316835
8986,1573.342241127214
8987,1180.5873218341335
8988,1170.2096523912007
8989,939.5345581519666
8990,1302.3668542732025
8991,1429.4441919328797
8992,715.3853109211552
8993,892.5619746798045
8994,852.271144234131
8995,1217.1796978233742
8996,1414.1953777508334
8997,1257.243950309947
8998,1655.1639386823342
8999,900.225449884462
9000,1705.1457096075019
9001,2267.1195908413347
9002,1699.6772458636385
9003,1377.7622169663832
9004,929.6278760802545
9005,1064.7762076057584
9006,1397.0054419410237
9007,1208.6340858708666
9008,1555.0529303502399
9009,1325.986399916967
9010,2092.9717312376665
9011,981.1932428480251
9012,1257.0808718813855
9013,1159.272918257595
9014,1434.604181455511
9015,1947.2686340778343
9016,553.4731367568884
9017,969.0764187782584
9018,1353.2968482466658
9019,1151.912477276939
9020,1062.9695265608239
9021,1601.2548518888332
9022,1423.0578958682665
9023,1709.2320424882332
9024,1064.5441278657165
9025,1362.7820356235095
9026,770.5467293782167
9027,1201.5386768542876
9028,1368.2687374906031
9029,1082.5108112572916
9030,1556.7423883742335
9031,1755.8642037927668
9032,1466.182083692188
9033,1381.1778690405831
9034,925.7691490217
9035,1078.5429225592168
9036,775.553791599712
9037,1470.2997558799316
9038,1046.3771408593832
9039,1523.7995540820175
9040,1213.9755266112534
9041,1233.318972584
9042,974.2639017211673
9043,1794.5231702044996
9044,1651.8548251923585
9045,1124.9620134896309
9046,1231.466687392125
9047,1283.2007037526498
9048,918.5891875789753
9049,1208.2348214307951
9050,657.3171317309301
9051,1000.0952183484005
9052,860.9878172496917
9053,1627.4200765077085
9054,1608.4117405074
9055,1255.1167785182001
9056,1134.6233240843
9057,905.953725460067
9058,1345.4185867329995
9059,697.1707131369433
9060,1339.228372698276
9061,1148.4754084778733
9062,1442.5930158871936
9063,1341.949617615106
9064,876.1045619416835
9065,1035.9972448254866
9066,1166.0559455003834
9067,1360.1046666813675
9068,1382.7570080693174
9069,1162.0508241444193
9070,862.460602935699
9071,1185.2315856540881
9072,1368.556667539479
9073,1600.1918623662857
9074,780.9710422909
9075,1492.9838160397383
9076,1792.3693587802436
9077,1242.4682075544663
9078,2295.7458989452753
9079,1552.8384404206115
9080,935.9400603208202
9081,1868.4415825809672
9082,1019.0415575882755
9083,1374.0443566618235
9084,1095.5886494877332
9085,1924.985431619234
9086,1179.890456060333
9087,1067.1819748327218
9088,988.4087155726811
9089,458.6945144556664
9090,1168.677413650842
9091,1639.7497161590761
9092,1232.8691062668336
9093,817.7293087651167
9094,1541.6419037088992
9095,1514.0129591835253
9096,782.6882924791665
9097,797.3568477715587
9098,1165.009403326383
9099,1316.9002200013006
9100,1359.218274676319
9101,1781.4377038709617
9102,740.1845614667632
9103,1010.7956826648671
9104,888.4376652977554
9105,1026.5369548889414
9106,1429.162636100839
9107,1027.0856357561997
9108,1537.9013066856644
9109,1321.7659016342006
9110,1397.2200564349778
9111,1930.9613069182326
9112,1317.881787214023
9113,934.255814695739
9114,1503.4016594166667
9115,1025.290214824583
9116,732.4333401332722
9117,2122.8445895081813
9118,1147.2902075210468
9119,2132.3673180430665
9120,824.1089245568662
9121,1027.0125166732287
9122,1249.3022343350292
9123,972.3554665356002
9124,1144.65162014215
9125,1370.6763870292812
9126,1128.5673911396505
9127,1402.3806005106665
9128,982.4920812053119
9129,1918.5666162477999
9130,1741.1656433051144
9131,912.5469318317424
9132,1415.5029880130664
9133,1275.3067640907504
9134,834.1624527898639
9135,1055.8818265720502
9136,1571.0165268654157
9137,968.5247587471619
9138,1569.6145518040992
9139,1515.5388292959042
9140,1149.4688879650334
9141,865.9420180350005
9142,1240.0751314335662
9143,1867.2865273356977
9144,1494.7295152607571
9145,1296.2317443564668
9146,1892.4647983219302
9147,1205.0970334300223
9148,1721.5915006295006
9149,1269.6246048435833
9150,863.4642177072215
9151,1229.7068258622667
9152,1100.0742604072332
9153,1481.325764004371
9154,906.6806980565931
9155,1439.6317932276004
9156,1835.3989544097612
9157,1147.8628974314188
9158,1267.983304826123
9159,1026.9876709973662
9160,1106.655051011153
9161,1147.8628974314188
9162,1212.9916711512392
9163,1665.7937768486665
9164,1006.1093368121337
9165,1346.6664725662765
9166,1011.4429964768824
9167,2259.833671248144
9168,1341.9854766453166
9169,928.0628550622034
9170,1025.0118477291717
9171,1367.6556487717335
9172,1236.0027538620334
9173,1200.812252986317
9174,892.4308742927667
9175,1088.5449389658502
9176,1061.4773812131089
9177,1023.0496129610858
9178,994.9331291170099
9179,999.3917919735835
9180,851.0458317070545
9181,1018.0918801939333
9182,1135.7178828002666
9183,1888.0635431285575
9184,1402.5217375001398
9185,1436.2167950024998
9186,881.1142545270668
9187,1139.600551908908
9188,1598.8298180804009
9189,1448.6190166604092
9190,1074.9618854988
9191,1623.1894279028902
9192,958.1536498633999
9193,1086.331600283333
9194,1111.3483664900998
9195,1077.608401876366
9196,1041.68782576004
9197,863.4098263899505
9198,1379.3919622893
9199,1893.8545390705624
9200,1216.8206680930662
9201,991.3741451935551
9202,3257.476245961587
9203,1761.5040300466662
9204,1040.8512719339346
9205,1291.6685063799669
9206,1043.5524893629379
9207,1164.7468271902335
9208,1310.826510308172
9209,1111.8318862359445
9210,1357.1708214611572
9211,1397.6364136369139
9212,799.2109706829552
9213,1019.1702073901004
9214,1322.294722256834
9215,1162.9593567404804
9216,1194.5372094922411
9217,939.2617126897662
9218,1422.2674140072338
9219,1251.6413051304332
9220,925.4825401361417
9221,1105.2015704018295
9222,1507.5870182891315
9223,1192.9664926437667
9224,992.885518311799
9225,1521.5168842107048
9226,1302.4776030051662
9227,1276.8640444469336
9228,1528.2855518031242
9229,1144.65162014215
9230,1229.2567730873332
9231,1044.469533631225
9232,847.2146642908502
9233,983.6612130837169
9234,1515.424176972378
9235,1254.1492548653985
9236,1271.2171018484337
9237,1226.6667474759993
9238,1271.8162508075
9239,1317.412508486267
9240,792.7284188407249
9241,1750.114149507232
9242,1241.8862235483168
9243,912.9135586779172
9244,1202.16113389155
9245,1404.270734749067
9246,1173.544984551033
9247,1467.3627404448905
9248,1502.548787128843
9249,1585.163938463167
9250,1343.1455601625287
9251,1175.8314820243859
9252,890.6873968339451
9253,1231.1100843427503
9254,955.1282777190959
9255,778.8695395691241
9256,1195.350661566608
9257,1216.8206680930662
9258,873.2590908163497
9259,1263.0354027548706
9260,1555.313873968015
9261,1172.478624977983
9262,898.0618292082336
9263,1359.9341038257166
9264,786.0900936284348
9265,1169.6049745638334
9266,1385.0362996280166
9267,1487.7432783611994
9268,1451.8043878822998
9269,1427.712151759957
9270,1056.7054098176807
9271,1524.4300012437334
9272,1095.8055026950847
9273,1644.9388286600667
9274,1097.505168765783
9275,1010.0358042332198
9276,1078.6548563558554
9277,1039.3219908065992
9278,1309.145001424877
9279,1188.3129724119551
9280,1467.0036845775037
9281,1262.203114568349
9282,1327.4178708921
9283,1749.3536767729693
9284,1175.7581717217492
9285,1075.0478451754668
9286,1604.5149364000338
9287,1388.534405745438
9288,1241.4154538122664
9289,1375.544228602233
9290,1021.3273626559505
9291,1270.9682198717533
9292,1428.7269336835236
9293,1006.5863129966332
9294,1425.8411791962674
9295,1341.824305809834
9296,1851.710534792167
9297,1360.5285172840233
9298,1883.085597252357
9299,1159.9617599532748
9300,1249.4952344493167
9301,1145.0392652566504
9302,1453.6583726453673
9303,977.77259260345
9304,1874.0697961616697
9305,1256.843226375458
9306,933.8393296158997
9307,1241.4187670631147
9308,672.5058828260002
9309,986.1308589934503
9310,835.9965581180717
9311,846.03857156395
9312,1647.3571079836663
9313,1006.5650911751661
9314,1205.0970334300223
9315,1074.8067779542835
9316,1913.194148361867
9317,1293.1888186091996
9318,1271.9866232859338
9319,977.3185555525005
9320,1510.642281565183
9321,1583.2758252486665
9322,872.6720602265383
9323,1092.8224612849394
9324,869.7713356137881
9325,1751.7057402078663
9326,1077.9285137942165
9327,1066.478893870474
9328,1319.3562057592767
9329,1401.4458919349743
9330,1162.004887955407
9331,1105.2223926421989
9332,1093.8976550991943
9333,2388.470266471598
9334,1401.9188569926837
9335,1937.2246203721668
9336,1222.493291408874
9337,1182.3330893630084
9338,1128.4007824891662
9339,1167.9617768781836
9340,1163.9067756609998
9341,947.346038795114
9342,2344.427236754399
9343,1268.123768416939
9344,1105.4763942484858
9345,1219.2110118437731
9346,688.9840751583416
9347,996.6064430517171
9348,1128.4007824891662
9349,1311.9182693376001
9350,1360.5285172840233
9351,1781.7372214819763
9352,1042.7719219033884
9353,1185.1899808650314
9354,965.0790088536169
9355,736.0219157805556
9356,1484.3468372642667
9357,1034.3108180387237
9358,1655.2773176023836
9359,789.4596609179382
9360,1517.432746820126
9361,910.4544217689162
9362,2225.9290350798938
9363,1500.3677669819713
9364,1318.8734456787
9365,1143.0734435963336
9366,1071.9580835905003
9367,1129.2214474471998
9368,1182.1978853597918
9369,1139.2021951339768
9370,1095.7123111736666
9371,1440.4224057116671
9372,1098.46135728207
9373,1331.240995625981
9374,1291.5987625739988
9375,1379.5225745814384
9376,1164.3432192909247
9377,1611.4368496326995
9378,1090.5997605114433
9379,1452.8952878631223
9380,886.2200517801629
9381,1182.8513203196896
9382,924.4260602634957
9383,1176.7490352825664
9384,825.865477557819
9385,1106.7289563624668
9386,2480.4172062757916
9387,1148.0754255213237
9388,1121.4991157198667
9389,1314.0728816957503
9390,885.5110083731089
9391,1366.1104883522366
9392,1367.3463833046333
9393,1139.4998422928752
9394,1641.178487496574
9395,1553.160057939666
9396,1537.9013066856644
9397,1315.9652409751163
9398,854.3391555804998
9399,1049.5230100792498
9400,670.8138633910534
9401,1136.9837526336833
9402,1207.0562833361664
9403,864.0138847360266
9404,823.8612176465471
9405,1492.1206298516336
9406,780.295541369691
9407,1265.2973630459937
9408,1539.1961164037502
9409,1310.510770230322
9410,806.4743735096956
9411,1191.9935733698135
9412,1592.884213639333
9413,1050.5561077819427
9414,1264.50280068747
9415,1464.598388164386
9416,780.295541369691
9417,978.2350387941334
9418,986.9193747226993
9419,896.6031057053261
9420,1332.5713628602668
9421,921.0416099196663
9422,966.7099096506877
9423,1016.6704821703502
9424,1511.1525368287557
9425,1193.6986009771827
9426,826.3485444638142
9427,1008.3972265309748
9428,1228.675585808154
9429,1995.7375173837613
9430,1094.7719954834167
9431,1036.9969224735414
9432,1696.0406737837995
9433,1255.3228760378333
9434,1028.6130674059837
9435,1508.390357338289
9436,1766.5360078892002
9437,1790.4848545958666
9438,1188.8034818761357
9439,1172.2187722184003
9440,1264.7726118836526
9441,816.5082608165258
9442,1090.8356341338754
9443,1494.9598238096953
9444,896.117756708367
9445,1394.0052224490685
9446,966.2968753012498
9447,814.2714550555336
9448,1041.68782576004
9449,1061.4773812131089
9450,1039.0087431285003
9451,854.45439685742
9452,1280.7733708893666
9453,1084.151194419938
9454,1200.324796195425
9455,977.338745795575
9456,937.6689980259836
9457,901.3736533257669
9458,1122.4007828099539
9459,982.7675513446521
9460,1017.6074721218406
9461,1035.1831356449732
9462,1358.7253482551669
9463,1679.2421341047814
9464,1039.6662121731172
9465,1492.2489332364325
9466,1127.0796418125833
9467,1619.3974599530713
9468,1335.5599495988
9469,1170.6894106972313
9470,2031.2934050106069
9471,1101.9575176455833
9472,1466.2730792556374
9473,1079.0815136982992
9474,1259.1148750167804
9475,1406.2261286027951
9476,1103.8274535985
9477,1072.9299136315524
9478,1493.8717682794331
9479,1350.879690209727
9480,1850.4677093601683
9481,892.696230347759
9482,1295.2247591798855
9483,997.2388570278002
9484,1236.8856059839673
9485,1811.4259954746667
9486,1944.7639096377143
9487,1375.5563133130456
9488,1106.8261824046956
9489,1490.1922897245167
9490,1021.8543182648338
9491,1623.5957813312498
9492,613.0931518463588
9493,1175.661072146171
9494,1439.4933616323888
9495,870.4906782624
9496,1308.3064454644773
9497,1442.7562675148342
9498,1164.3432192909247
9499,773.2137099827378
9500,928.6074227700001
9501,1304.2321159227668
9502,1120.7393587692002
9503,575.4287840377342
9504,1456.3698735586447
9505,1271.2896125021732
9506,1948.359452902566
9507,723.0430864916157
9508,794.2286390504902
9509,841.7344499645666
9510,1390.8719176723055
9511,1206.5362530576817
9512,1428.709592364
9513,1232.4498330663328
9514,1619.1458022242414
9515,1680.4101112124335
9516,1626.7109860803519
9517,1197.0671977012667
9518,1347.7238114618167
9519,974.6391036297368
9520,1000.0952183484005
9521,943.805171131033
9522,1301.5700979878459
9523,1731.6935625078047
9524,898.3790862486586
9525,1093.3788586230999
9526,1265.2586551366335
9527,1541.7748112709335
9528,1023.5839954965995
9529,1309.056494906781
9530,1225.2706469752802
9531,1128.587732423091
9532,964.8209584376336
9533,1370.9593519909
9534,1079.5582861151133
9535,805.034767577179
9536,1044.4292618532936
9537,1598.9734687477217
9538,1139.2252764632829
9539,1524.9088236412167
9540,1430.6798538417404
9541,1585.6071362068665
9542,1081.2573635947329
9543,766.0081196695081
9544,1557.251436190133
9545,1695.5887955036656
9546,1087.1564711322862
9547,879.3547060343908
9548,1611.5625687257866
9549,1019.0428738502001
9550,1152.5811396716167
9551,1070.382381796132
9552,1516.3768150773667
9553,1387.5090704659285
9554,883.3959158536722
9555,1783.6648712782446
9556,1312.2895714329286
9557,676.0108613451049
9558,1235.6090059121082
9559,1202.0746878943944
9560,1271.4699765549549
9561,1064.5787577636033
9562,1207.642203431318
9563,914.73510342076
9564,1239.2162069099836
9565,1270.21604431514
9566,939.8858694903668
9567,1388.6870889324446
9568,1701.213425138034
9569,974.8460756723312
9570,1148.4997250550666
9571,2207.3813000623336
9572,1298.764139063872
9573,730.298085553658
9574,942.901691922967
9575,974.2313578956167
9576,1577.1872517978668
9577,1309.2431855142243
9578,1073.6521098909666
9579,919.5026197734836
9580,1031.6744724470132
9581,1304.4403139389024
9582,2549.4124520070422
9583,1250.8671017990214
9584,1334.913835397229
9585,1435.1746099156662
9586,2275.782406252386
9587,1097.8066958036504
9588,2148.6968885035512
9589,1824.7339022813476
9590,1241.7342557734332
9591,1052.8804100188268
9592,1447.5895521763907
9593,1424.4623279050402
9594,1197.3351586206386
9595,1379.4110812530232
9596,1458.561780375704
